trade_date,risk_free_rate_1y,risk_free_rate_daily
20110714,0.052041000000000004,0.0002065119047619048
20110715,0.052061,0.00020659126984126985
20110718,0.052065,0.00020660714285714285
20110719,0.052068,0.00020661904761904763
20110720,0.052093,0.00020671825396825397
20110721,0.052125000000000005,0.00020684523809523812
20110722,0.05219699999999999,0.00020713095238095234
20110725,0.05223900000000001,0.00020729761904761908
20110726,0.052293000000000006,0.00020751190476190479
20110727,0.052295999999999995,0.00020752380952380952
20110728,0.052297,0.00020752777777777778
20110729,0.052285000000000005,0.00020748015873015875
20110801,0.05227299999999999,0.00020743253968253967
20110802,0.052300000000000006,0.00020753968253968256
20110803,0.052285000000000005,0.00020748015873015875
20110804,0.052257,0.00020736904761904762
20110805,0.05226,0.00020738095238095238
20110808,0.052237,0.00020728968253968253
20110809,0.052249,0.00020733730158730158
20110810,0.052268999999999996,0.00020741666666666665
20110811,0.052256,0.00020736507936507936
20110812,0.052252,0.00020734920634920634
20110815,0.052226,0.00020724603174603176
20110816,0.052181,0.0002070674603174603
20110817,0.052214,0.0002071984126984127
20110818,0.052247,0.0002073293650793651
20110819,0.052255,0.00020736111111111112
20110822,0.052262,0.0002073888888888889
20110823,0.052271,0.00020742460317460317
20110824,0.052287999999999994,0.00020749206349206348
20110825,0.052279,0.0002074563492063492
20110826,0.052268,0.00020741269841269841
20110829,0.052343,0.00020771031746031748
20110830,0.052373,0.0002078293650793651
20110831,0.052407,0.00020796428571428572
20110901,0.052439,0.00020809126984126984
20110902,0.052485,0.0002082738095238095
20110905,0.052494,0.0002083095238095238
20110906,0.052508,0.00020836507936507936
20110907,0.05254400000000001,0.00020850793650793655
20110908,0.052555,0.0002085515873015873
20110909,0.052552,0.00020853968253968256
20110913,0.052543,0.00020850396825396826
20110914,0.052543,0.00020850396825396826
20110915,0.052553,0.0002085436507936508
20110916,0.052558,0.00020856349206349207
20110919,0.052552,0.00020853968253968256
20110920,0.052550999999999994,0.00020853571428571427
20110921,0.052529000000000006,0.0002084484126984127
20110922,0.052543,0.00020850396825396826
20110923,0.052537,0.00020848015873015872
20110926,0.052539999999999996,0.00020849206349206348
20110927,0.052541000000000004,0.00020849603174603177
20110928,0.052543,0.00020850396825396826
20110929,0.052543,0.00020850396825396826
20110930,0.052534,0.00020846825396825396
20111008,0.052531,0.0002084563492063492
20111009,0.052522,0.0002084206349206349
20111010,0.052521000000000005,0.0002084166666666667
20111011,0.052511999999999996,0.00020838095238095237
20111012,0.052528,0.00020844444444444445
20111013,0.052538999999999995,0.00020848809523809522
20111014,0.052558,0.00020856349206349207
20111017,0.052562,0.00020857936507936506
20111018,0.052537,0.00020848015873015872
20111019,0.052538,0.00020848412698412698
20111020,0.052516,0.0002083968253968254
20111021,0.052546999999999996,0.00020851984126984125
20111024,0.052536,0.00020847619047619049
20111025,0.052536,0.00020847619047619049
20111026,0.052534,0.00020846825396825396
20111027,0.052474,0.00020823015873015874
20111028,0.052499000000000004,0.00020832936507936509
20111031,0.052533,0.00020846428571428573
20111101,0.052501,0.00020833730158730158
20111102,0.052543,0.00020850396825396826
20111103,0.052545,0.00020851190476190476
20111104,0.052546,0.00020851587301587302
20111107,0.052552,0.00020853968253968256
20111108,0.052558999999999995,0.0002085674603174603
20111109,0.052528,0.00020844444444444445
20111110,0.052526,0.00020843650793650795
20111111,0.052509,0.00020836904761904762
20111114,0.052538999999999995,0.00020848809523809522
20111115,0.052516999999999994,0.00020840079365079363
20111116,0.052508,0.00020836507936507936
20111117,0.052515,0.00020839285714285713
20111118,0.05252,0.0002084126984126984
20111121,0.052511999999999996,0.00020838095238095237
20111122,0.052523999999999994,0.0002084285714285714
20111123,0.0525,0.00020833333333333332
20111124,0.052497999999999996,0.0002083253968253968
20111125,0.052485,0.0002082738095238095
20111128,0.052482,0.00020826190476190478
20111129,0.052518,0.00020840476190476192
20111130,0.052516999999999994,0.00020840079365079363
20111201,0.052444,0.0002081111111111111
20111202,0.052395,0.00020791666666666666
20111205,0.052368,0.0002078095238095238
20111206,0.052375,0.00020783730158730157
20111207,0.052356,0.00020776190476190477
20111208,0.052374000000000004,0.00020783333333333336
20111209,0.052371,0.00020782142857142858
20111212,0.052375,0.00020783730158730157
20111213,0.05237,0.00020781746031746032
20111214,0.052356,0.00020776190476190477
20111215,0.052366,0.00020780158730158732
20111216,0.052361000000000005,0.00020778174603174605
20111219,0.052363,0.00020778968253968254
20111220,0.052356999999999994,0.000207765873015873
20111221,0.052362,0.00020778571428571428
20111222,0.052362,0.00020778571428571428
20111223,0.052341,0.00020770238095238095
20111226,0.052336999999999995,0.0002076865079365079
20111227,0.052344999999999996,0.00020771825396825394
20111228,0.052343,0.00020771031746031748
20111229,0.052373,0.0002078293650793651
20111230,0.052378,0.00020784920634920635
20111231,0.052373,0.0002078293650793651
20120104,0.052363999999999994,0.00020779365079365077
20120105,0.052376,0.00020784126984126983
20120106,0.052393,0.00020790873015873017
20120109,0.052375,0.00020783730158730157
20120110,0.052373,0.0002078293650793651
20120111,0.052373,0.0002078293650793651
20120112,0.052377,0.0002078452380952381
20120113,0.05238,0.00020785714285714288
20120116,0.052381000000000004,0.00020786111111111114
20120117,0.052369000000000006,0.00020781349206349208
20120118,0.052377,0.0002078452380952381
20120119,0.052368,0.0002078095238095238
20120120,0.052367,0.00020780555555555553
20120121,0.052392,0.0002079047619047619
20120129,0.052386,0.0002078809523809524
20120130,0.052369000000000006,0.00020781349206349208
20120131,0.052367,0.00020780555555555553
20120201,0.052374000000000004,0.00020783333333333336
20120202,0.052367,0.00020780555555555553
20120203,0.052366,0.00020780158730158732
20120206,0.05237,0.00020781746031746032
20120207,0.052367,0.00020780555555555553
20120208,0.052344,0.0002077142857142857
20120209,0.052323,0.00020763095238095238
20120210,0.052316,0.0002076031746031746
20120213,0.052317,0.00020760714285714287
20120214,0.052317,0.00020760714285714287
20120215,0.052317,0.00020760714285714287
20120216,0.052324999999999997,0.00020763888888888888
20120217,0.052331,0.00020766269841269842
20120220,0.052289,0.00020749603174603177
20120221,0.052295,0.00020751984126984128
20120222,0.052294,0.00020751587301587302
20120223,0.052293000000000006,0.00020751190476190479
20120224,0.052286,0.00020748412698412698
20120227,0.052274,0.00020743650793650793
20120228,0.052244,0.0002073174603174603
20120229,0.052229,0.0002072579365079365
20120301,0.05221,0.0002071825396825397
20120302,0.052203,0.0002071547619047619
20120305,0.052198,0.00020713492063492063
20120306,0.052138,0.00020689682539682538
20120307,0.052110000000000004,0.0002067857142857143
20120308,0.05208599999999999,0.00020669047619047617
20120309,0.052044,0.00020652380952380952
20120312,0.052015000000000006,0.00020640873015873018
20120313,0.052011,0.00020639285714285714
20120314,0.052002,0.00020635714285714287
20120315,0.052004999999999996,0.0002063690476190476
20120316,0.051965000000000004,0.00020621031746031747
20120319,0.051926,0.00020605555555555554
20120320,0.051884,0.0002058888888888889
20120321,0.051859,0.00020578968253968255
20120322,0.051867,0.00020582142857142858
20120323,0.051855000000000005,0.00020577380952380955
20120326,0.051798000000000004,0.00020554761904761906
20120327,0.051767,0.00020542460317460318
20120328,0.051739,0.00020531349206349208
20120329,0.051668000000000006,0.00020503174603174606
20120330,0.051585,0.00020470238095238096
20120331,0.051524,0.00020446031746031745
20120401,0.05150299999999999,0.0002043769841269841
20120405,0.051481000000000006,0.00020428968253968256
20120406,0.051463,0.00020421825396825397
20120409,0.051449999999999996,0.00020416666666666665
20120410,0.051437,0.00020411507936507936
20120411,0.051416,0.00020403174603174604
20120412,0.051397000000000005,0.00020395634920634923
20120413,0.05137800000000001,0.0002038809523809524
20120416,0.051367,0.0002038373015873016
20120417,0.05135100000000001,0.00020377380952380956
20120418,0.05133600000000001,0.00020371428571428575
20120419,0.051326000000000004,0.0002036746031746032
20120420,0.051311,0.00020361507936507938
20120423,0.051278,0.00020348412698412697
20120424,0.051244,0.00020334920634920635
20120425,0.051216,0.00020323809523809522
20120426,0.05119100000000001,0.0002031388888888889
20120427,0.05116,0.000203015873015873
20120428,0.051114,0.00020283333333333332
20120502,0.051094999999999995,0.0002027579365079365
20120503,0.05107300000000001,0.00020267063492063496
20120504,0.051038,0.00020253174603174603
20120507,0.051025,0.00020248015873015874
20120508,0.051013,0.00020243253968253968
20120509,0.051,0.00020238095238095236
20120510,0.050991999999999996,0.00020234920634920633
20120511,0.050966,0.00020224603174603175
20120514,0.050792000000000004,0.00020155555555555557
20120515,0.050563000000000004,0.00020064682539682542
20120516,0.050491,0.00020036111111111112
20120517,0.050339,0.00019975793650793653
20120518,0.050236,0.00019934920634920636
20120521,0.050156,0.00019903174603174602
20120522,0.0501,0.0001988095238095238
20120523,0.050012999999999995,0.0001984642857142857
20120524,0.049898,0.0001980079365079365
20120525,0.049765,0.00019748015873015872
20120528,0.049669,0.00019709920634920634
20120529,0.049546,0.0001966111111111111
20120530,0.049458,0.00019626190476190476
20120531,0.049317,0.00019570238095238096
20120601,0.049262,0.000195484126984127
20120604,0.049241,0.00019540079365079366
20120605,0.049183000000000004,0.00019517063492063494
20120606,0.049141000000000004,0.00019500396825396826
20120607,0.049115,0.00019490079365079365
20120608,0.048669000000000004,0.00019313095238095238
20120611,0.048501,0.00019246428571428572
20120612,0.048402,0.00019207142857142857
20120613,0.048296,0.00019165079365079365
20120614,0.048186,0.00019121428571428572
20120615,0.048055,0.00019069444444444445
20120618,0.047953,0.00019028968253968255
20120619,0.047851,0.00018988492063492062
20120620,0.047788000000000004,0.00018963492063492064
20120621,0.04774,0.00018944444444444445
20120625,0.047808,0.00018971428571428573
20120626,0.047755,0.00018950396825396826
20120627,0.047659,0.00018912301587301587
20120628,0.047507,0.00018851984126984128
20120629,0.047454,0.00018830952380952383
20120702,0.047426,0.0001881984126984127
20120703,0.047356999999999996,0.00018792460317460316
20120704,0.047289000000000005,0.00018765476190476193
20120705,0.047181,0.00018722619047619048
20120706,0.046876,0.000186015873015873
20120709,0.046735,0.0001854563492063492
20120710,0.046442,0.00018429365079365077
20120711,0.046177,0.0001832420634920635
20120712,0.045965,0.00018240079365079365
20120713,0.045721,0.00018143253968253969
20120716,0.045606,0.00018097619047619047
20120717,0.045507,0.00018058333333333332
20120718,0.045434999999999996,0.00018029761904761905
20120719,0.045388000000000005,0.00018011111111111114
20120720,0.045278,0.00017967460317460317
20120723,0.045214,0.0001794206349206349
20120724,0.045168,0.00017923809523809524
20120725,0.045136,0.00017911111111111112
20120726,0.045086,0.00017891269841269843
20120727,0.045037,0.00017871825396825397
20120730,0.044947999999999995,0.00017836507936507933
20120731,0.044904,0.00017819047619047618
20120801,0.044896000000000005,0.00017815873015873017
20120802,0.044800000000000006,0.0001777777777777778
20120803,0.044717,0.0001774484126984127
20120806,0.044646,0.00017716666666666667
20120807,0.044581,0.00017690873015873017
20120808,0.044519,0.00017666269841269843
20120809,0.044494,0.00017656349206349205
20120810,0.044452,0.0001763968253968254
20120813,0.044421,0.00017627380952380954
20120814,0.044404000000000006,0.00017620634920634923
20120815,0.044403,0.00017620238095238095
20120816,0.044403,0.00017620238095238095
20120817,0.044421,0.00017627380952380954
20120820,0.044438000000000005,0.00017634126984126985
20120821,0.04444,0.00017634920634920635
20120822,0.04441900000000001,0.00017626587301587305
20120823,0.044412,0.00017623809523809524
20120824,0.044398999999999994,0.0001761865079365079
20120827,0.044379999999999996,0.0001761111111111111
20120828,0.044337999999999995,0.00017594444444444442
20120829,0.044326,0.0001758968253968254
20120830,0.044324,0.0001758888888888889
20120831,0.04425,0.0001755952380952381
20120903,0.044246999999999995,0.0001755833333333333
20120904,0.044175000000000006,0.00017529761904761906
20120905,0.044143999999999996,0.00017517460317460315
20120906,0.04409,0.00017496031746031744
20120907,0.044077000000000005,0.00017490873015873018
20120910,0.044050000000000006,0.00017480158730158734
20120911,0.044057000000000006,0.0001748293650793651
20120912,0.044043,0.0001747738095238095
20120913,0.044042000000000005,0.0001747698412698413
20120914,0.044024,0.0001746984126984127
20120917,0.044014,0.00017465873015873014
20120918,0.04401,0.00017464285714285715
20120919,0.04401,0.00017464285714285715
20120920,0.04401,0.00017464285714285715
20120921,0.044008000000000005,0.00017463492063492066
20120924,0.044005999999999997,0.0001746269841269841
20120925,0.044005999999999997,0.0001746269841269841
20120926,0.044005,0.00017462301587301587
20120927,0.044002999999999994,0.00017461507936507935
20120928,0.044000000000000004,0.00017460317460317462
20120929,0.044000000000000004,0.00017460317460317462
20121008,0.044004,0.00017461904761904764
20121009,0.044002,0.00017461111111111111
20121010,0.044002,0.00017461111111111111
20121011,0.044002,0.00017461111111111111
20121012,0.044001,0.00017460714285714285
20121015,0.044001,0.00017460714285714285
20121016,0.044001,0.00017460714285714285
20121017,0.044001,0.00017460714285714285
20121018,0.044001,0.00017460714285714285
20121019,0.044001,0.00017460714285714285
20121022,0.044001,0.00017460714285714285
20121023,0.044001,0.00017460714285714285
20121024,0.044001,0.00017460714285714285
20121025,0.044000000000000004,0.00017460317460317462
20121026,0.044000000000000004,0.00017460317460317462
20121029,0.044000000000000004,0.00017460317460317462
20121030,0.044000000000000004,0.00017460317460317462
20121031,0.044000000000000004,0.00017460317460317462
20121101,0.044000000000000004,0.00017460317460317462
20121102,0.044000000000000004,0.00017460317460317462
20121105,0.044000000000000004,0.00017460317460317462
20121106,0.044000000000000004,0.00017460317460317462
20121107,0.044000000000000004,0.00017460317460317462
20121108,0.044000000000000004,0.00017460317460317462
20121109,0.044000000000000004,0.00017460317460317462
20121112,0.044000000000000004,0.00017460317460317462
20121113,0.044000000000000004,0.00017460317460317462
20121114,0.044000000000000004,0.00017460317460317462
20121115,0.044000000000000004,0.00017460317460317462
20121116,0.044000000000000004,0.00017460317460317462
20121119,0.044000000000000004,0.00017460317460317462
20121120,0.044000000000000004,0.00017460317460317462
20121121,0.044000000000000004,0.00017460317460317462
20121122,0.044000000000000004,0.00017460317460317462
20121123,0.044000000000000004,0.00017460317460317462
20121126,0.044000000000000004,0.00017460317460317462
20121127,0.044000000000000004,0.00017460317460317462
20121128,0.044000000000000004,0.00017460317460317462
20121129,0.044000000000000004,0.00017460317460317462
20121130,0.044000000000000004,0.00017460317460317462
20121203,0.044000000000000004,0.00017460317460317462
20121204,0.044000000000000004,0.00017460317460317462
20121205,0.044000000000000004,0.00017460317460317462
20121206,0.044000000000000004,0.00017460317460317462
20121207,0.044000000000000004,0.00017460317460317462
20121210,0.044000000000000004,0.00017460317460317462
20121211,0.044000000000000004,0.00017460317460317462
20121212,0.044000000000000004,0.00017460317460317462
20121213,0.044000000000000004,0.00017460317460317462
20121214,0.044001,0.00017460714285714285
20121217,0.044002,0.00017461111111111111
20121218,0.044002,0.00017461111111111111
20121219,0.044002,0.00017461111111111111
20121220,0.044002999999999994,0.00017461507936507935
20121221,0.044002999999999994,0.00017461507936507935
20121224,0.044004,0.00017461904761904764
20121225,0.044005,0.00017462301587301587
20121226,0.044005,0.00017462301587301587
20121227,0.044002999999999994,0.00017461507936507935
20121228,0.044002,0.00017461111111111111
20121231,0.044002,0.00017461111111111111
20130104,0.044004,0.00017461904761904764
20130105,0.044004,0.00017461904761904764
20130106,0.044004,0.00017461904761904764
20130107,0.044004,0.00017461904761904764
20130108,0.044004,0.00017461904761904764
20130109,0.044002,0.00017461111111111111
20130110,0.044004,0.00017461904761904764
20130111,0.044002,0.00017461111111111111
20130114,0.044002999999999994,0.00017461507936507935
20130115,0.044002,0.00017461111111111111
20130116,0.044002999999999994,0.00017461507936507935
20130117,0.044002999999999994,0.00017461507936507935
20130118,0.044001,0.00017460714285714285
20130121,0.044000000000000004,0.00017460317460317462
20130122,0.044000000000000004,0.00017460317460317462
20130123,0.044000000000000004,0.00017460317460317462
20130124,0.044000000000000004,0.00017460317460317462
20130125,0.044000000000000004,0.00017460317460317462
20130128,0.044000000000000004,0.00017460317460317462
20130129,0.044000000000000004,0.00017460317460317462
20130130,0.044000000000000004,0.00017460317460317462
20130131,0.044000000000000004,0.00017460317460317462
20130201,0.044000000000000004,0.00017460317460317462
20130204,0.044000000000000004,0.00017460317460317462
20130205,0.044000000000000004,0.00017460317460317462
20130206,0.044000000000000004,0.00017460317460317462
20130207,0.044000000000000004,0.00017460317460317462
20130208,0.044000000000000004,0.00017460317460317462
20130216,0.044000000000000004,0.00017460317460317462
20130217,0.044000000000000004,0.00017460317460317462
20130218,0.044000000000000004,0.00017460317460317462
20130219,0.044000000000000004,0.00017460317460317462
20130220,0.044000000000000004,0.00017460317460317462
20130221,0.044000000000000004,0.00017460317460317462
20130222,0.044000000000000004,0.00017460317460317462
20130225,0.044000000000000004,0.00017460317460317462
20130226,0.044000000000000004,0.00017460317460317462
20130227,0.044000000000000004,0.00017460317460317462
20130228,0.044000000000000004,0.00017460317460317462
20130301,0.044000000000000004,0.00017460317460317462
20130304,0.044000000000000004,0.00017460317460317462
20130305,0.044000000000000004,0.00017460317460317462
20130306,0.044000000000000004,0.00017460317460317462
20130307,0.044000000000000004,0.00017460317460317462
20130308,0.044000000000000004,0.00017460317460317462
20130311,0.044000000000000004,0.00017460317460317462
20130312,0.044000000000000004,0.00017460317460317462
20130313,0.044000000000000004,0.00017460317460317462
20130314,0.044000000000000004,0.00017460317460317462
20130315,0.044000000000000004,0.00017460317460317462
20130318,0.044000000000000004,0.00017460317460317462
20130319,0.044000000000000004,0.00017460317460317462
20130320,0.044000000000000004,0.00017460317460317462
20130321,0.044000000000000004,0.00017460317460317462
20130322,0.044000000000000004,0.00017460317460317462
20130325,0.044000000000000004,0.00017460317460317462
20130326,0.044000000000000004,0.00017460317460317462
20130327,0.044000000000000004,0.00017460317460317462
20130328,0.044000000000000004,0.00017460317460317462
20130329,0.044000000000000004,0.00017460317460317462
20130401,0.044000000000000004,0.00017460317460317462
20130402,0.044000000000000004,0.00017460317460317462
20130403,0.044000000000000004,0.00017460317460317462
20130407,0.044000000000000004,0.00017460317460317462
20130408,0.044000000000000004,0.00017460317460317462
20130409,0.044000000000000004,0.00017460317460317462
20130410,0.044000000000000004,0.00017460317460317462
20130411,0.044000000000000004,0.00017460317460317462
20130412,0.044000000000000004,0.00017460317460317462
20130415,0.044000000000000004,0.00017460317460317462
20130416,0.044000000000000004,0.00017460317460317462
20130417,0.044000000000000004,0.00017460317460317462
20130418,0.044000000000000004,0.00017460317460317462
20130419,0.044000000000000004,0.00017460317460317462
20130422,0.044000000000000004,0.00017460317460317462
20130423,0.044000000000000004,0.00017460317460317462
20130424,0.044000000000000004,0.00017460317460317462
20130425,0.044000000000000004,0.00017460317460317462
20130426,0.044000000000000004,0.00017460317460317462
20130427,0.044000000000000004,0.00017460317460317462
20130428,0.044000000000000004,0.00017460317460317462
20130502,0.044000000000000004,0.00017460317460317462
20130503,0.044000000000000004,0.00017460317460317462
20130506,0.044000000000000004,0.00017460317460317462
20130507,0.044000000000000004,0.00017460317460317462
20130508,0.044000000000000004,0.00017460317460317462
20130509,0.044000000000000004,0.00017460317460317462
20130510,0.044000000000000004,0.00017460317460317462
20130513,0.044000000000000004,0.00017460317460317462
20130514,0.044000000000000004,0.00017460317460317462
20130515,0.044000000000000004,0.00017460317460317462
20130516,0.044000000000000004,0.00017460317460317462
20130517,0.044000000000000004,0.00017460317460317462
20130520,0.044000000000000004,0.00017460317460317462
20130521,0.044000000000000004,0.00017460317460317462
20130522,0.044000000000000004,0.00017460317460317462
20130523,0.044000000000000004,0.00017460317460317462
20130524,0.044000000000000004,0.00017460317460317462
20130527,0.044000000000000004,0.00017460317460317462
20130528,0.044000000000000004,0.00017460317460317462
20130529,0.044000000000000004,0.00017460317460317462
20130530,0.044000000000000004,0.00017460317460317462
20130531,0.044000000000000004,0.00017460317460317462
20130603,0.044000000000000004,0.00017460317460317462
20130604,0.044000000000000004,0.00017460317460317462
20130605,0.044000000000000004,0.00017460317460317462
20130606,0.044000000000000004,0.00017460317460317462
20130607,0.044000000000000004,0.00017460317460317462
20130608,0.044000000000000004,0.00017460317460317462
20130609,0.044000000000000004,0.00017460317460317462
20130613,0.044000000000000004,0.00017460317460317462
20130614,0.044000000000000004,0.00017460317460317462
20130617,0.044000000000000004,0.00017460317460317462
20130618,0.044000000000000004,0.00017460317460317462
20130619,0.044000000000000004,0.00017460317460317462
20130620,0.044005,0.00017462301587301587
20130621,0.044156,0.00017522222222222223
20130624,0.04421,0.00017543650793650794
20130625,0.044295,0.00017577380952380953
20130626,0.044215,0.0001754563492063492
20130627,0.044198,0.00017538888888888888
20130628,0.04414799999999999,0.00017519047619047616
20130701,0.044125,0.00017509920634920634
20130702,0.04407,0.00017488095238095237
20130703,0.044022,0.00017469047619047618
20130704,0.044000000000000004,0.00017460317460317462
20130705,0.044000000000000004,0.00017460317460317462
20130708,0.044000000000000004,0.00017460317460317462
20130709,0.044000000000000004,0.00017460317460317462
20130710,0.044000000000000004,0.00017460317460317462
20130711,0.044000000000000004,0.00017460317460317462
20130712,0.044000000000000004,0.00017460317460317462
20130715,0.044000000000000004,0.00017460317460317462
20130716,0.044000000000000004,0.00017460317460317462
20130717,0.044000000000000004,0.00017460317460317462
20130718,0.044000000000000004,0.00017460317460317462
20130719,0.044000000000000004,0.00017460317460317462
20130722,0.044000000000000004,0.00017460317460317462
20130723,0.044000000000000004,0.00017460317460317462
20130724,0.044000000000000004,0.00017460317460317462
20130725,0.044000000000000004,0.00017460317460317462
20130726,0.044000000000000004,0.00017460317460317462
20130729,0.044000000000000004,0.00017460317460317462
20130730,0.044000000000000004,0.00017460317460317462
20130731,0.044000000000000004,0.00017460317460317462
20130801,0.044000000000000004,0.00017460317460317462
20130802,0.044000000000000004,0.00017460317460317462
20130805,0.044000000000000004,0.00017460317460317462
20130806,0.044000000000000004,0.00017460317460317462
20130807,0.044000000000000004,0.00017460317460317462
20130808,0.044000000000000004,0.00017460317460317462
20130809,0.044000000000000004,0.00017460317460317462
20130812,0.044000000000000004,0.00017460317460317462
20130813,0.044000000000000004,0.00017460317460317462
20130814,0.044000000000000004,0.00017460317460317462
20130815,0.044000000000000004,0.00017460317460317462
20130816,0.044000000000000004,0.00017460317460317462
20130819,0.044000000000000004,0.00017460317460317462
20130820,0.044000000000000004,0.00017460317460317462
20130821,0.044000000000000004,0.00017460317460317462
20130822,0.044000000000000004,0.00017460317460317462
20130823,0.044000000000000004,0.00017460317460317462
20130826,0.044000000000000004,0.00017460317460317462
20130827,0.044000000000000004,0.00017460317460317462
20130828,0.044000000000000004,0.00017460317460317462
20130829,0.044000000000000004,0.00017460317460317462
20130830,0.044000000000000004,0.00017460317460317462
20130902,0.044000000000000004,0.00017460317460317462
20130903,0.044000000000000004,0.00017460317460317462
20130904,0.044000000000000004,0.00017460317460317462
20130905,0.044000000000000004,0.00017460317460317462
20130906,0.044000000000000004,0.00017460317460317462
20130909,0.044000000000000004,0.00017460317460317462
20130910,0.044000000000000004,0.00017460317460317462
20130911,0.044000000000000004,0.00017460317460317462
20130912,0.044000000000000004,0.00017460317460317462
20130913,0.044000000000000004,0.00017460317460317462
20130916,0.044000000000000004,0.00017460317460317462
20130917,0.044000000000000004,0.00017460317460317462
20130918,0.044000000000000004,0.00017460317460317462
20130922,0.044000000000000004,0.00017460317460317462
20130923,0.044000000000000004,0.00017460317460317462
20130924,0.044000000000000004,0.00017460317460317462
20130925,0.044000000000000004,0.00017460317460317462
20130926,0.044000000000000004,0.00017460317460317462
20130927,0.044000000000000004,0.00017460317460317462
20130929,0.044000000000000004,0.00017460317460317462
20130930,0.044000000000000004,0.00017460317460317462
20131008,0.044000000000000004,0.00017460317460317462
20131009,0.044000000000000004,0.00017460317460317462
20131010,0.044000000000000004,0.00017460317460317462
20131011,0.044000000000000004,0.00017460317460317462
20131012,0.044000000000000004,0.00017460317460317462
20131014,0.044000000000000004,0.00017460317460317462
20131015,0.044000000000000004,0.00017460317460317462
20131016,0.044000000000000004,0.00017460317460317462
20131017,0.044000000000000004,0.00017460317460317462
20131018,0.044000000000000004,0.00017460317460317462
20131021,0.044000000000000004,0.00017460317460317462
20131022,0.044000000000000004,0.00017460317460317462
20131023,0.044000000000000004,0.00017460317460317462
20131024,0.044000000000000004,0.00017460317460317462
20131025,0.044000000000000004,0.00017460317460317462
20131028,0.044000000000000004,0.00017460317460317462
20131029,0.044000000000000004,0.00017460317460317462
20131030,0.044000000000000004,0.00017460317460317462
20131031,0.044000000000000004,0.00017460317460317462
20131101,0.044000000000000004,0.00017460317460317462
20131104,0.044000000000000004,0.00017460317460317462
20131105,0.044000000000000004,0.00017460317460317462
20131106,0.044000000000000004,0.00017460317460317462
20131107,0.044000000000000004,0.00017460317460317462
20131108,0.044000000000000004,0.00017460317460317462
20131111,0.044000000000000004,0.00017460317460317462
20131112,0.044000000000000004,0.00017460317460317462
20131113,0.044000000000000004,0.00017460317460317462
20131114,0.044000000000000004,0.00017460317460317462
20131115,0.044000000000000004,0.00017460317460317462
20131118,0.044000000000000004,0.00017460317460317462
20131119,0.044000000000000004,0.00017460317460317462
20131120,0.044000000000000004,0.00017460317460317462
20131121,0.044000000000000004,0.00017460317460317462
20131122,0.044000000000000004,0.00017460317460317462
20131125,0.044000000000000004,0.00017460317460317462
20131126,0.044000000000000004,0.00017460317460317462
20131127,0.044000000000000004,0.00017460317460317462
20131128,0.044000000000000004,0.00017460317460317462
20131129,0.044000000000000004,0.00017460317460317462
20131202,0.044000000000000004,0.00017460317460317462
20131203,0.044000000000000004,0.00017460317460317462
20131204,0.044000000000000004,0.00017460317460317462
20131205,0.044000000000000004,0.00017460317460317462
20131206,0.044050000000000006,0.00017480158730158734
20131209,0.044689,0.00017733730158730159
20131210,0.045237,0.00017951190476190476
20131211,0.045771,0.00018163095238095238
20131212,0.046246999999999996,0.00018351984126984127
20131213,0.046657000000000004,0.00018514682539682542
20131216,0.047045000000000003,0.00018668650793650794
20131217,0.047335,0.0001878373015873016
20131218,0.047633999999999996,0.0001890238095238095
20131219,0.048013,0.00019052777777777777
20131220,0.048353,0.00019187698412698412
20131223,0.048656,0.00019307936507936507
20131224,0.048856000000000004,0.00019387301587301588
20131225,0.049034,0.00019457936507936508
20131226,0.049203000000000004,0.00019525
20131227,0.049360999999999995,0.0001958769841269841
20131230,0.049485,0.00019636904761904762
20131231,0.049606000000000004,0.00019684920634920636
20140102,0.049677,0.00019713095238095237
20140103,0.049756999999999996,0.00019744841269841269
20140106,0.049824,0.0001977142857142857
20140107,0.049869000000000004,0.00019789285714285715
20140108,0.049904000000000004,0.00019803174603174605
20140109,0.049928999999999994,0.00019813095238095237
20140110,0.049934000000000006,0.00019815079365079368
20140113,0.049955,0.00019823412698412698
20140114,0.049977,0.00019832142857142856
20140115,0.049997,0.00019840079365079366
20140116,0.049999,0.00019840873015873018
20140117,0.050002000000000005,0.00019842063492063494
20140120,0.050001,0.00019841666666666665
20140121,0.050001,0.00019841666666666665
20140122,0.050001,0.00019841666666666665
20140123,0.050001,0.00019841666666666665
20140124,0.050001,0.00019841666666666665
20140126,0.050001,0.00019841666666666665
20140127,0.050001,0.00019841666666666665
20140128,0.050001,0.00019841666666666665
20140129,0.050001,0.00019841666666666665
20140130,0.050001,0.00019841666666666665
20140207,0.050001,0.00019841666666666665
20140208,0.050001,0.00019841666666666665
20140210,0.050001,0.00019841666666666665
20140211,0.050001,0.00019841666666666665
20140212,0.050001,0.00019841666666666665
20140213,0.050007,0.00019844047619047622
20140214,0.050001,0.00019841666666666665
20140217,0.050001,0.00019841666666666665
20140218,0.050001,0.00019841666666666665
20140219,0.050001,0.00019841666666666665
20140220,0.050001,0.00019841666666666665
20140221,0.050001,0.00019841666666666665
20140224,0.050001,0.00019841666666666665
20140225,0.050001,0.00019841666666666665
20140226,0.050001,0.00019841666666666665
20140227,0.050001,0.00019841666666666665
20140228,0.050001,0.00019841666666666665
20140303,0.050001,0.00019841666666666665
20140304,0.050001,0.00019841666666666665
